,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,days_after_upload,youtuber_id,clean_name,clean_name_noun
904,만개의레시피 10K Recipe ,356000000,입맛 없을 때 딱이야~! 맛있게 매운 풋고추 김밥★[만개의레시피],-131 days +07:27:27.542512000,3531,6100,0,131,3,입맛 없다 때 딱이다 맛있다 맵다 풋 고추 김밥,"['입맛', '때', '풋', '고추', '김밥']"
905,만개의레시피 10K Recipe ,356000000,Eng Sub) Bulgogi l 쫄깃한 가래떡을 넣은 가래떡 불고기 ★ [만개의레시피],-131 days +07:27:27.542512000,2682,7900,1,131,3,Bulgogi 쫄깃 한 가래떡 넣다 가래떡 불고기,"['쫄깃', '가래떡', '가래떡', '불고기']"
906,만개의레시피 10K Recipe ,356000000,Eng Sub) 북어포푸라기 l 한식자격증 실기 l 시험시간 20분 [만개의레시피],-131 days +07:27:27.542512000,1323,1800,0,131,3,북어 포 푸르다 한식 자격증 실기 시험 시간 분,"['북어', '포', '한식', '자격증', '실기', '시험', '시간', '분']"
907,만개의레시피 10K Recipe ,356000000,🔥 우리집은 김장을 안했지만 생각나는 보쌈과 어울리는 식단 오늘의 식단 🔥 [만개의레시피],-131 days +07:27:27.542512000,2527,4300,2,131,3,우리 집다 김장 안 하다 생각나다 보쌈 어울리다 식단 오늘 식단,"['우리', '김장', '안', '보쌈', '식단', '오늘', '식단']"
908,만개의레시피 10K Recipe ,356000000,Eng Sub) Chili sauce Samchi Gangjeong l 굽기 어려운 삼치를 에어프라이어로 구워 강정까지~! 칠리삼치강정 ★ [만개의레시피],-131 days +07:27:27.542512000,1295,1800,0,131,3,Chili sauce Samchi Gangjeong 굽다 어렵다 삼치 에어 프라이어 굽다 강정 까지 칠리 삼치 강정,"['삼치', '에어', '프라이어', '강정', '칠리', '삼치', '강정']"
909,만개의레시피 10K Recipe ,356000000,Eng Sub) Fried seaweed l 먹을때 왜 부각부각 소리가 나는거 같지?? ~! 김부각 Bugak (Gim-bugak)★ [만개의레시피],-132 days +07:27:27.542512000,2727,4200,0,132,3,Fried seaweed 먹다 때 왜 부각 부각 소리 나다 같다 김 부각 Bugak Gimbugak,"['때', '왜', '부각', '부각', '소리', '김', '부각']"
910,만개의레시피 10K Recipe ,356000000,🔥 주말에는 중국요리지~! 중국집에 없는 메뉴 중화요리 BEST 12 🔥 [만개의레시피],-132 days +07:27:27.542512000,5186,8400,2,132,3,주말 에는 중국요리 지 중국집 없다 메뉴 중화요리 BEST,"['주말', '중국요리', '중국집', '메뉴', '중화요리']"
911,만개의레시피 10K Recipe ,356000000,Eng Sub) roasted chestnuts l 군밤장수 안 부러운 에어프라이어 군밤 레시피 ★ [만개의레시피],-132 days +07:27:27.542512000,2000,3600,0,132,3,roasted chestnuts 군밤 장수 안 부럽다 에어 프라이어 군밤,"['군밤', '장수', '안', '에어', '프라이어', '군밤']"
912,만개의레시피 10K Recipe ,356000000,Eng Sub) dry Citrus peel & Citrus chip l 겨울이면 생각나 식품건조기로 만드는 향긋한 진피 & 귤칩 ㅣ 귤 껍질 말리기 ★ [만개의레시피],-133 days +07:27:27.542512000,2527,6300,1,133,3,dry Citrus peel Citrus chip 겨울 이면 생각나다 식품 건조기 만들다 향 긋다 진피 귤칩 귤 껍질 말리다,"['겨울', '이면', '식품', '건조기', '향', '진피', '귤칩', '귤', '껍질', '말리']"
913,만개의레시피 10K Recipe ,356000000,🔥 뜨끈뜨근한 국물이 필요한 계절~! 너무춥다고 대충 때워서는 안되요!! (단호) 국물레시피 🔥 [만개의레시피],-133 days +07:27:27.542512000,5960,10300,4,133,3,뜨다 끈 뜨다 근 한 국물 필요하다 계절 너무 춥다 고 대충 때우다 서다 안되다 단호 국물,"['끈', '국물', '계절', '춥다', '고', '대충', '단호', '국물']"
914,만개의레시피 10K Recipe ,356000000,Eng Sub) octopus tripe shrimp l 낙곱새 l 추워지면 얼큰한 안주가 생각나~! 낙지랑새우랑곱창이랑 ★ [만개의레시피],-133 days +07:27:27.542512000,4591,8100,0,133,3,octopus tripe shrimp 낙곱새 추워지다 얼큰하다 안주 생각나다 낙지 새우 곱창 이랑,"['낙곱새', '안주', '낙지', '새우', '곱창']"
915,만개의레시피 10K Recipe ,356000000,Eng Sub) Almond Meatballs l 아몬드미트볼 l 고소한 아몬드소스와 호불호 없는 미트볼 ★ [만개의레시피],-134 days +07:27:27.542512000,1581,3300,1,134,3,Almond Meatballs 아몬드 미트볼 고소하다 아몬드 소스 호불호 없다 미트볼,"['아몬드', '미트볼', '아몬드', '소스', '호불호', '미트볼']"
916,만개의레시피 10K Recipe ,356000000,🔥 고갈비랑 어울리는 든든 + 속 편한 식단★오늘의식단 [만개의레시피],-134 days +07:27:27.542512000,2652,4000,1,134,3,고 갈비 어울리다 들다 속 편하다 식단 오늘 식단,"['고', '갈비', '속', '식단', '오늘', '식단']"
917,만개의레시피 10K Recipe ,356000000,Eng Sub) Sausage bean sprouts noodle l 쏘콩면 l 오동동 우동과 오도독 핫바의 만남 콩나물은 덤 ★ [만개의레시피],-134 days +07:27:27.542512000,2204,4400,0,134,3,Sausage bean sprouts noodle 쏘다 콩 면 오동동 우동 오도독 핫바 만남 콩나물 덤,"['콩', '면', '오동동', '우동', '오도독', '핫바', '만남', '콩나물', '덤']"
918,만개의레시피 10K Recipe ,356000000,겨울에 더 맛있는 제철채소! 배추겉절이&무나물★ [만개의레시피],-135 days +07:27:27.542512000,1184,2300,0,135,3,겨울 더 맛있다 제철 채소 배추 겉절이 무 나물,"['겨울', '더', '제철', '채소', '배추', '겉절이', '무', '나물']"
919,만개의레시피 10K Recipe ,356000000,Eng Sub) Walnut Icebox Cookies l 따라하기 쉬운 홈베이킹 호두아이스박스쿠키 l 호두쿠키 ★ [만개의레시피],-135 days +07:27:27.542512000,2067,3500,0,135,3,Walnut Icebox Cookies 따르다 쉽다 홈 베이 킹 호두 아이스박스 쿠키 호두 쿠키,"['홈', '베이', '킹', '호두', '아이스박스', '쿠키', '호두', '쿠키']"
920,만개의레시피 10K Recipe ,356000000,🔥 딸기가 스물스물 나오는 계절 베리류의 모든 것 🔥  [만개의노하우],-135 days +07:27:27.542512000,2252,5200,1,135,3,딸기 스물 스물 나오다 계절 베리 류 모든 것 노하우,"['딸기', '스물', '스물', '계절', '베리', '류', '모든', '것', '노하우']"
921,만개의레시피 10K Recipe ,356000000,Eng Sub) 비스퀵 : Biscuit l 할아버지버거집 에서만 팔았던 KFC비스켓 ★ [만개의레시피],-135 days +07:27:27.541512000,2588,8100,2,135,3,비 스퀵 Biscuit 할아버지 버거 집 에서만 파다 KFC 비스켓,"['비', '스퀵', '할아버지', '버거', '집', '파다', '비스켓']"
922,만개의레시피 10K Recipe ,356000000,Eng Sub) s'more l 편의점조합레시피  l 당충전이 필요한 지금 이 시간~! 말랑초코스모어 ★ [만개의레시피],-136 days +07:27:27.541512000,3141,7500,0,136,3,smore 편의점 조합 당 충전 필요하다 지금 시간 말 초코 스모 어,"['편의점', '조합', '당', '충전', '지금', '시간', '말', '초코', '스모']"
923,만개의레시피 10K Recipe ,356000000,🔥 맵찔이도 도전가능 ! 단짠 한그릇 레시피 🔥 [만개의레시피],-136 days +07:27:27.541512000,7321,15500,3,136,3,맵 찌다 도전 가능 단 짜다 한 그릇,"['맵', '찌', '도전', '가능', '단', '그릇']"
924,만개의레시피 10K Recipe ,356000000,Eng Sub) Hash browns Berger l 에어프라이어 레시피 l 빵없는 고칼로리 레시피~! 해시브라운버거 ★ [만개의레시피],-136 days +07:27:27.541512000,2387,4700,0,136,3,Hash browns Berger 에어 프라이어 빵 없다 고칼로리 해시 브라운 버거,"['에어', '프라이어', '빵', '고칼로리', '해시', '브라운', '버거']"
925,만개의레시피 10K Recipe ,356000000,Eng Sub) dumpling soup l 뜨끈한 국물이 필요한 그날엔 만둣국 ★ [만개의레시피],-137 days +07:27:27.541512000,5769,9300,2,137,3,dumpling soup 뜨끈하다 국물 필요하다 그날 엔 만둣국,"['국물', '그날', '만둣국']"
926,만개의레시피 10K Recipe ,356000000,🔥 반찬 필요없는 밥 한공기 순삭 찌개 레시피 🔥 [만개의레시피],-137 days +07:27:27.541512000,24379,28000,11,137,3,반찬 필요없다 밥 한 공기 순삭 찌개,"['반찬', '밥', '공기', '순삭', '찌개']"
927,만개의레시피 10K Recipe ,356000000,ENG) 연어조림 : Braised Salmon l 연어회가 싫으면 조림으로 드시면 됩니다 꼭~! [만개의레시피],-137 days +07:27:27.541512000,2978,5700,0,137,3,연어 조림 Braised Salmon 연 어회 싫다 조림 들다 되다 꼭,"['연어', '조림', '연', '어회', '조림', '꼭']"
928,만개의레시피 10K Recipe ,356000000,찬바람이 불어올 때 따뜻한 스프카레 어때요? [만개의레시피],-138 days +07:27:27.541512000,2371,3900,1,138,3,찬 바람 불어오다 때 따뜻하다 스프 카레 어떻다,"['찬', '바람', '때', '스프', '카레']"
929,만개의레시피 10K Recipe ,356000000,Eng Sub) 몬테크리스토 : Monte Cristo l 에어프라이어로 쉽고 간단하게~! [만개의레시피],-138 days +07:27:27.541512000,3129,7000,2,138,3,몬테 크리스 토 Monte Cristo 에어 프라이어 쉬다 간단하다,"['몬테', '크리스', '토', '에어', '프라이어', '쉬']"
930,만개의레시피 10K Recipe ,356000000,Eng Sub) 오이숙장아찌 l 한식자격증 실기 l 시험시간 25분  : Korean style Cucumber pickles [만개의레시피],-138 days +07:27:27.541512000,1206,2000,0,138,3,오 이숙 장아찌 한식 자격증 실기 시험 시간 분 Korean style Cucumber pickles,"['오', '이숙', '장아찌', '한식', '자격증', '실기', '시험', '시간', '분']"
931,만개의레시피 10K Recipe ,356000000,🔥 편의점으로  한잔 땡길수 있는 레시피 편의점 안주스페셜 🔥 [만개의레시피],-138 days +07:27:27.541512000,6724,12700,1,138,3,편의점 한잔 땡기다 있다 편의점 안주 스페셜,"['편의점', '한잔', '편의점', '안주', '스페셜']"
932,만개의레시피 10K Recipe ,356000000,우유의 취향조합 l 목막힐 땐 우유~! 근데 뭐랑 먹어???? [만개의레시피],-139 days +07:27:27.541512000,4767,10400,4,139,3,우유 취향 조합 목 막히다 땐 우유 근데 뭐 먹다,"['우유', '취향', '조합', '목', '땐', '우유', '뭐']"
933,만개의레시피 10K Recipe ,356000000,🔥 만들어 두었던 장아찌로 만들수 있는 장아찌 레시피 🔥 [만개의레시피],-139 days +07:27:27.541512000,2115,4000,1,139,3,만들다 두다 장아찌 만들다 있다 장아찌,"['장아찌', '장아찌']"
934,만개의레시피 10K Recipe ,356000000,ENG) 가래떡이 통으로 들어가 가래떡닭볶음탕 : Braised Spicy Chicken  (Dak bokkeumtang ) ! [만개의레시피],-139 days +07:27:27.541512000,2019,4100,0,139,3,가래떡 통 들어가다 가래떡 닭볶음탕 Braised Spicy Chicken Dak bokkeumtang,"['가래떡', '통', '가래떡', '닭볶음탕']"
935,만개의레시피 10K Recipe ,356000000,ENG) 편의점요리의 찐! 이게 바로 크림콘치즈닭 : cheese Corn cream and chicken ! [만개의레시피],-139 days +07:27:27.540513000,3407,7900,1,139,3,편의점 요리 찌다 게 바로 크림 콘치 즈 닭 cheese Corn cream and chicken,"['편의점', '요리', '찌', '게', '바로', '크림', '콘치', '닭']"
936,만개의레시피 10K Recipe ,356000000,ENG) BLT팬케이크 :  BLT Pancakes l 팬케이크와 BLT를 한꺼번에 먹는 방법! [만개의레시피],-140 days +07:27:27.540513000,2457,4400,2,140,3,BLT 팬케이크 BLT Pancakes 팬케이크 BLT 하다 번 먹다 방법,"['팬케이크', '팬케이크', '번', '방법']"
937,만개의레시피 10K Recipe ,356000000,🔥 간식과 브런치가 필요한 날 오늘의식단 🔥 [만개의레시피],-140 days +07:27:27.540513000,4342,7200,3,140,3,간식 브런치 필요하다 날 오늘 식단,"['간식', '브런치', '날', '오늘', '식단']"
938,만개의레시피 10K Recipe ,356000000,ENG) 고소한 조개크림에 새우를 얹어본 조개크림파스타 l  Clam cream pasta★ [만개의레시피],-140 days +07:27:27.540513000,2538,5200,0,140,3,고소하다 조개 크림 새우 얹다 보다 조개 크림 파스타 Clam cream pasta,"['조개', '크림', '새우', '조개', '크림', '파스타']"
939,만개의레시피 10K Recipe ,356000000,"'DRINK MILK' 레옹처럼 되고 싶은 마틸다, 우유를 만나다",-141 days +07:27:27.540513000,109890,2900,4,141,3,DRINK MILK 레옹 처럼 되다 싶다 마틸다 우유 만나다,"['레옹', '처럼', '마틸다', '우유']"
940,만개의레시피 10K Recipe ,356000000,ENG) 다 쏟은 기력 되살려줄 낙지찜 l steamed octopus  ★ [만개의레시피],-141 days +07:27:27.540513000,1860,3900,2,141,3,쏟다 기력 되살리다 낙지 찜 steamed octopus,"['기력', '낙지', '찜']"
941,만개의레시피 10K Recipe ,356000000,🔥 추억을 소환할 고고구구 추억의 도시락반찬 레시피 🔥 [만개의레시피],-141 days +07:27:27.540513000,6150,9300,3,141,3,추억 소환 하다 고고 구구 추억 도시락 반찬,"['추억', '소환', '고고', '구구', '추억', '도시락', '반찬']"
942,만개의레시피 10K Recipe ,356000000,더욱 진한 국물! 가성비 라면의 원조 삼양 쇠고기면,-142 days +07:27:27.540513000,3218,4900,9,142,3,더욱 진하다 국물 가성 비 라면 원조 삼양 쇠고기면,"['더욱', '국물', '가성', '비', '라면', '원조', '삼양', '쇠고기면']"
943,만개의레시피 10K Recipe ,356000000,ENG) 밤잼 l 밤 페이스트 :  Chestnut paste 달지 않고 진하게  만드는법 ★ [만개의레시피],-142 days +07:27:27.540513000,3404,6200,0,142,3,밤잼 밤 페이스 트 Chestnut paste 달 지 않다 진하다 만들다 법,"['밤잼', '밤', '페이스', '트', '달', '법']"
944,만개의레시피 10K Recipe ,356000000,🔥 수능대박기원! 공부하는 수험생을 위한 레시피 🔥 [만개의레시피],-142 days +07:27:27.540513000,4227,7900,1,142,3,수능 대 박기원 공부 하다 수험생 위 한,"['수능', '박기원', '공부', '수험생', '위']"
945,만개의레시피 10K Recipe ,356000000,쿡할때 꼭 이 소금 먹자! 수블수블 소금,-143 days +07:27:27.540513000,1084,2500,2,143,3,쿡 하다 때 꼭 소금 먹다 수블수블 소금,"['쿡', '때', '꼭', '소금', '수블수블', '소금']"
946,만개의레시피 10K Recipe ,356000000,ENG) 겨울철 건강간식으로 좋은 편강 & 생강말리기 : dry ginger&sliced dried ginger ★ [만개의레시피],-143 days +07:27:27.540513000,1846,3100,0,143,3,겨울철 건강 간식 좋다 편강 생강 말리다 dry ginger sliced dried ginger,"['겨울철', '건강', '간식', '편강', '생강', '말리']"
947,만개의레시피 10K Recipe ,356000000,수산물이력제로 안심하고 만드는 김/다시마/미역 부각 3종★,-143 days +07:27:27.540513000,1592,3100,0,143,3,수산물 이력 제로 안심 하고 만들다 김 다시마 미역 부각 종,"['수산물', '이력', '제로', '안심', '김', '다시마', '미역', '부각', '종']"
948,만개의레시피 10K Recipe ,356000000,🔥 합격을 부르는 수능도시락 레시피 l 오늘의식단 🔥 [만개의레시피],-143 days +07:27:27.540513000,5715,9100,1,143,3,합격 부르다 수능 도시락 오늘 식단,"['합격', '수능', '도시락', '오늘', '식단']"
949,만개의레시피 10K Recipe ,356000000,ENG) 단백질덩어리 병아리콩으로 만든 중동 소울푸드 후무스 / 허머스 / Hummus feat. 후무스랩 [만개의레시피],-143 days +07:27:27.540513000,1540,3300,1,143,3,단백질 덩어리 병아리 콩 만들다 중동 소울푸드 후무스 허머스 Hummus 후무스 랩,"['단백질', '덩어리', '병아리', '콩', '중동', '소울푸드', '후무스', '허머스', '후무스', '랩']"
950,만개의레시피 10K Recipe ,356000000,"자꾸 끌리는 맛, 부드럽고 쫄깃한 고소듬뿍떡볶이 [만개의레시피]",-144 days +07:27:27.540513000,2619,8100,0,144,3,자꾸 끌리다 맛 부드럽다 쫄깃 한 고소 듬뿍 떡볶이,"['자꾸', '맛', '쫄깃', '고소', '듬뿍', '떡볶이']"
951,만개의레시피 10K Recipe ,356000000,ENG)  닭가슴살보리샐러드 l Chicken Breast Barley Salad 든든하게 오늘의 점심은 곡물샐러드 [만개의레시피],-144 days +07:27:27.540513000,1616,4100,0,144,3,닭 가슴 살 보리 샐러드 Chicken Breast Barley Salad 든든하다 오늘 점심 곡물 샐러드,"['닭', '가슴', '살', '보리', '샐러드', '오늘', '점심', '곡물', '샐러드']"
952,만개의레시피 10K Recipe ,356000000,🔥 여치니 남치니 없을땐 막걸리가 적당해...... 막걸리안주 레시피 🔥 [만개의레시피],-144 days +07:27:27.540513000,5590,7900,1,144,3,여치 니 남다 없다 땐 막걸리 적당하다 막걸리 안주,"['여치', '니', '땐', '막걸리', '막걸리', '안주']"
